"reference","treatment","stimulation","pvalue","Metadata_Plate","featureName","effectSize","direction","referenceMean","treatmentMean","referenceN","treatmentN","qvalue"
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_BODIPYRNA",0.82572282384477,"inc",-0.215735656714935,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_Mito",0.82572282384477,"inc",-0.109389271957465,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_5_BODIPYRNA",0.82572282384477,"inc",-0.598656920320044,1.02577375789481,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_IntegratedIntensityEdge_BODIPYRNA",0.82572282384477,"dec",-0.21619075445174,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_BODIPYRNA",0.82572282384477,"dec",0.189618729202944,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_DNA",0.82572282384477,"dec",0.21619075445174,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_Mito",0.82572282384477,"dec",0.0291598147119866,-1.14991179210903,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MADIntensity_DNA",0.82572282384477,"dec",0.329288610394397,-0.892704454976942,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MADIntensity_Mito",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_AGP",0.82572282384477,"inc",0.132918410006266,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_BODIPYRNA",0.82572282384477,"inc",-0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_DNA",0.82572282384477,"inc",-0.268424609475722,1.11417826329818,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MaxIntensityEdge_DNA",0.82572282384477,"dec",0.563398085069852,-0.921864269688929,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MeanIntensity_BODIPYRNA",0.82572282384477,"dec",0.303171682882406,-1.11417826329818,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MedianIntensity_BODIPYRNA",0.82572282384477,"dec",0.242307681963731,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MinIntensityEdge_DNA",0.82572282384477,"dec",-0.162078224718252,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensityEdge_DNA",0.82572282384477,"dec",0.356829114879089,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensity_DNA",0.82572282384477,"dec",1.12075197739704,-0.27659965763361,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_AGP_DNA",0.82572282384477,"inc",-0.141093458164154,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_DNA_Mito",0.82572282384477,"inc",-0.529106109399973,1.06663944766355,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_K_DNA_Mito",0.82572282384477,"inc",-0.16766548341295,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Overlap_AGP_Mito",0.82572282384477,"dec",0.268424609475722,-0.533656101854094,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_14_Mito",0.82572282384477,"dec",1.18161597831572,0.0192116221534372,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_1_AGP",0.82572282384477,"dec",-0.106346384757469,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_1_Mito",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_3_BODIPYRNA",0.82572282384477,"inc",0.0567003191966786,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_4_BODIPYRNA",0.82572282384477,"inc",-0.0965975297295264,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_4_Mito",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Intensity_MassDisplacement_BODIPYRNA",0.82572282384477,"inc",0.159035337518256,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Correlation_Correlation_AGP_Mito",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Correlation_Correlation_DNA_Mito",0.82572282384477,"inc",0,1.11417826329818,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Correlation_K_BODIPYRNA_Mito",0.82572282384477,"inc",0.0802294572454788,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_1_BODIPYRNA",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_1_DNA",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_3_AGP",0.82572282384477,"inc",0.106346384757469,1.14991179210903,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_3_BODIPYRNA",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_3_Mito",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_4_BODIPYRNA",0.82572282384477,"inc",0.242307681963731,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_4_Mito",0.82572282384477,"inc",0.242307681963731,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_5_DNA",0.82572282384477,"inc",0.132918410006266,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_5_Mito",0.82572282384477,"inc",-0.272432253140358,1.14991179210903,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Neighbors_AngleBetweenNeighbors_10",0.82572282384477,"dec",0.461668394382433,-1.0149442186578,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Neighbors_PercentTouching_Adjacent",0.82572282384477,"dec",-0.0557318399607828,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_FracAtD_Mito_1of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_FracAtD_Mito_3of4",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_AGP_3of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_BODIPYRNA_2of4",0.82572282384477,"inc",0.135506199469456,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_BODIPYRNA_3of4",0.82572282384477,"inc",0.132918410006266,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_DNA_2of4",0.82572282384477,"inc",-0.215735656714935,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_Mito_2of4",0.82572282384477,"inc",0.132918410006266,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_AGP_1of4",0.82572282384477,"inc",-0.326162194912977,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_BODIPYRNA_1of4",0.82572282384477,"inc",0.0802294572454788,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_BODIPYRNA_4of4",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_DNA_1of4",0.82572282384477,"inc",0.189618729202944,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_DNA_3of4",0.82572282384477,"inc",0.189618729202944,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_DNA_10_00_256",0.82572282384477,"inc",-0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_DNA_20_01_256",0.82572282384477,"inc",-0.329288610394397,0.954947409180903,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_Mito_10_00_256",0.82572282384477,"dec",-0.268424609475722,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_Mito_20_01_256",0.82572282384477,"dec",-0.21619075445174,-1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_DNA_10_00_256",0.82572282384477,"dec",1.12075197739704,-0.383401140127885,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_Mito_10_00_256",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_Mito_10_01_256",0.82572282384477,"inc",0.268424609475722,1.18161597831572,5,5,0.0240316008883356
"nontargeting control","siMTAP","basal",0.00793650793650794,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_Mito_20_02_256",0.82572282384477,"inc",0.21619075445174,1.18161597831572,5,5,0.0240316008883356
